date,from_maturity,to_maturity,fwdCofDiv100pct,fwdCofDivMarket
2025-08-06,1Y,6M,0.006892539978859122,0.006892539978859122
2025-08-06,2Y,3M,0.0077257490462359114,0.0077257490462359114
2025-08-06,2Y,6M,0.007484805471870537,0.007484805471870537
2025-08-06,2Y,1Y,0.007778504250596746,0.007778504250596746
2025-08-13,6M,3M,0.009255290367905433,0.009255290367905433
2025-08-13,1Y,3M,0.007630670640952289,0.007630670640952289
2025-08-13,1Y,6M,0.006804897078081076,0.006804897078081076
2025-08-13,2Y,3M,0.007818766591272628,0.007818766591272628
2025-08-13,2Y,6M,0.007576714965905928,0.007576714965905928
2025-08-13,2Y,1Y,0.007959452055484827,0.007959452055484827
2025-08-20,6M,3M,0.009350265049273911,0.009350265049273911
2025-08-20,1Y,3M,0.007693217016498292,0.007693217016498292
2025-08-20,1Y,6M,0.006850960557849911,0.006850960557849911
2025-08-20,2Y,3M,0.007773727454605093,0.007773727454605093
2025-08-20,2Y,6M,0.007508083757334891,0.007508083757334891
2025-08-20,2Y,1Y,0.007833944850778124,0.007833944850778124
2025-08-27,6M,3M,0.009511386186220926,0.009511386186220926
2025-08-27,1Y,3M,0.007903695607711023,0.007903695607711023
2025-08-27,1Y,6M,0.007086526915871734,0.007086526915871734
2025-08-27,2Y,3M,0.007934436129167138,0.007934436129167138
2025-08-27,2Y,6M,0.0076687229327404936,0.0076687229327404936
2025-08-27,2Y,1Y,0.007957428354804182,0.007957428354804182
2025-09-03,6M,3M,0.010389359194976957,0.010389359194976957
